Date (LT),Hour,NowCast Conc.,Raw Conc.,Conc. Unit,AQI,AQI Category,QC Name
21/05/2018 01:00,1,64.8,54,ug/m3,156,Unhealthy,Valid
21/05/2018 02:00,2,65.4,66,ug/m3,156,Unhealthy,Valid
21/05/2018 03:00,3,66,65,ug/m3,156,Unhealthy,Valid
21/05/2018 04:00,4,62.8,58,ug/m3,155,Unhealthy,Valid
21/05/2018 05:00,5,61.2,59,ug/m3,154,Unhealthy,Valid
21/05/2018 06:00,6,32.1,4,ug/m3,93,Moderate,Valid
21/05/2018 07:00,7,17,2,ug/m3,61,Moderate,Valid
21/05/2018 08:00,8,29.5,42,ug/m3,88,Moderate,Valid
21/05/2018 09:00,9,31.7,34,ug/m3,92,Moderate,Valid
21/05/2018 10:00,10,44.8,58,ug/m3,124,Unhealthy for Sensitive Groups,Valid
21/05/2018 11:00,11,77.9,111,ug/m3,163,Unhealthy,Valid
21/05/2018 12:00,12,73.9,70,ug/m3,161,Unhealthy,Valid
21/05/2018 13:00,13,73.4,73,ug/m3,160,Unhealthy,Valid
21/05/2018 14:00,14,64.7,56,ug/m3,156,Unhealthy,Valid
21/05/2018 15:00,15,47.3,30,ug/m3,130,Unhealthy for Sensitive Groups,Valid
21/05/2018 16:00,16,39.6,32,ug/m3,111,Unhealthy for Sensitive Groups,Valid
21/05/2018 17:00,17,46.3,53,ug/m3,128,Unhealthy for Sensitive Groups,Valid
21/05/2018 18:00,18,43.6,41,ug/m3,121,Unhealthy for Sensitive Groups,Valid
21/05/2018 19:00,19,46.3,49,ug/m3,128,Unhealthy for Sensitive Groups,Valid
21/05/2018 20:00,20,39.6,33,ug/m3,111,Unhealthy for Sensitive Groups,Valid
21/05/2018 21:00,21,35.8,32,ug/m3,102,Unhealthy for Sensitive Groups,Valid
21/05/2018 22:00,22,34.9,34,ug/m3,99,Moderate,Valid
21/05/2018 23:00,23,40.9,47,ug/m3,114,Unhealthy for Sensitive Groups,Valid
22/05/2018 00:00,0,39.9,39,ug/m3,112,Unhealthy for Sensitive Groups,Valid
22/05/2018 01:00,1,56.9,74,ug/m3,152,Unhealthy,Valid
22/05/2018 02:00,2,66.9,77,ug/m3,157,Unhealthy,Valid
22/05/2018 03:00,3,70.5,74,ug/m3,159,Unhealthy,Valid
22/05/2018 04:00,4,83.7,97,ug/m3,166,Unhealthy,Valid
22/05/2018 05:00,5,82.8,82,ug/m3,165,Unhealthy,Valid
22/05/2018 06:00,6,98.9,115,ug/m3,173,Unhealthy,Valid
22/05/2018 07:00,7,92.4,86,ug/m3,170,Unhealthy,Valid
22/05/2018 08:00,8,76.7,61,ug/m3,162,Unhealthy,Valid
22/05/2018 09:00,9,60.8,45,ug/m3,154,Unhealthy,Valid
22/05/2018 10:00,10,44.4,28,ug/m3,123,Unhealthy for Sensitive Groups,Valid
22/05/2018 11:00,11,39.2,34,ug/m3,110,Unhealthy for Sensitive Groups,Valid
22/05/2018 12:00,12,33.1,27,ug/m3,95,Moderate,Valid
22/05/2018 13:00,13,36,39,ug/m3,102,Unhealthy for Sensitive Groups,Valid
22/05/2018 14:00,14,35,34,ug/m3,99,Moderate,Valid
22/05/2018 15:00,15,27.5,20,ug/m3,83,Moderate,Valid
22/05/2018 16:00,16,21.7,16,ug/m3,71,Moderate,Valid
22/05/2018 17:00,17,23.3,25,ug/m3,75,Moderate,Valid
22/05/2018 18:00,18,33.6,44,ug/m3,96,Moderate,Valid
22/05/2018 19:00,19,36.3,39,ug/m3,103,Unhealthy for Sensitive Groups,Valid
22/05/2018 20:00,20,45.1,54,ug/m3,125,Unhealthy for Sensitive Groups,Valid
22/05/2018 21:00,21,59,73,ug/m3,153,Unhealthy,Valid
22/05/2018 22:00,22,63.5,68,ug/m3,155,Unhealthy,Valid
22/05/2018 23:00,23,61.7,60,ug/m3,154,Unhealthy,Valid
23/05/2018 00:00,0,57.8,54,ug/m3,152,Unhealthy,Valid
23/05/2018 01:00,1,49.9,42,ug/m3,136,Unhealthy for Sensitive Groups,Valid
23/05/2018 02:00,2,45.9,42,ug/m3,127,Unhealthy for Sensitive Groups,Valid
23/05/2018 03:00,3,46.9,48,ug/m3,129,Unhealthy for Sensitive Groups,Valid
23/05/2018 04:00,4,45.9,45,ug/m3,127,Unhealthy for Sensitive Groups,Valid
23/05/2018 05:00,5,52.6,60,ug/m3,143,Unhealthy for Sensitive Groups,Valid
23/05/2018 06:00,6,49,45,ug/m3,134,Unhealthy for Sensitive Groups,Valid
23/05/2018 07:00,7,46.5,43,ug/m3,128,Unhealthy for Sensitive Groups,Valid
23/05/2018 08:00,8,42.2,38,ug/m3,117,Unhealthy for Sensitive Groups,Valid
23/05/2018 09:00,9,33.4,25,ug/m3,96,Moderate,Valid
23/05/2018 10:00,10,22.2,11,ug/m3,72,Moderate,Valid
23/05/2018 11:00,11,16.6,11,ug/m3,60,Moderate,Valid
23/05/2018 12:00,12,35.3,54,ug/m3,100,Moderate,Valid
23/05/2018 13:00,13,45.6,56,ug/m3,126,Unhealthy for Sensitive Groups,Valid
23/05/2018 14:00,14,39.8,34,ug/m3,112,Unhealthy for Sensitive Groups,Valid
23/05/2018 15:00,15,42.9,46,ug/m3,119,Unhealthy for Sensitive Groups,Valid
23/05/2018 16:00,16,33.9,25,ug/m3,97,Moderate,Valid
23/05/2018 17:00,17,32.9,32,ug/m3,95,Moderate,Valid
23/05/2018 18:00,18,30.9,29,ug/m3,91,Moderate,Valid
23/05/2018 19:00,19,42.9,55,ug/m3,119,Unhealthy for Sensitive Groups,Valid
23/05/2018 20:00,20,41.4,40,ug/m3,116,Unhealthy for Sensitive Groups,Valid
23/05/2018 21:00,21,46.7,52,ug/m3,129,Unhealthy for Sensitive Groups,Valid
23/05/2018 22:00,22,40.8,35,ug/m3,114,Unhealthy for Sensitive Groups,Valid
23/05/2018 23:00,23,30.4,20,ug/m3,89,Moderate,Valid
24/05/2018 00:00,0,38.7,47,ug/m3,109,Unhealthy for Sensitive Groups,Valid
24/05/2018 01:00,1,31.3,24,ug/m3,91,Moderate,Valid
24/05/2018 02:00,2,31.6,32,ug/m3,92,Moderate,Valid
24/05/2018 03:00,3,41.3,51,ug/m3,115,Unhealthy for Sensitive Groups,Valid
24/05/2018 04:00,4,56.6,72,ug/m3,152,Unhealthy,Valid
24/05/2018 05:00,5,54.3,52,ug/m3,147,Unhealthy for Sensitive Groups,Valid
24/05/2018 06:00,6,55.6,57,ug/m3,151,Unhealthy,Valid
24/05/2018 07:00,7,77.3,99,ug/m3,162,Unhealthy,Valid
24/05/2018 08:00,8,64.6,52,ug/m3,156,Unhealthy,Valid
24/05/2018 09:00,9,67.3,70,ug/m3,157,Unhealthy,Valid
24/05/2018 10:00,10,51.1,35,ug/m3,139,Unhealthy for Sensitive Groups,Valid
24/05/2018 11:00,11,31,11,ug/m3,91,Moderate,Valid
24/05/2018 12:00,12,23.5,16,ug/m3,75,Moderate,Valid
24/05/2018 13:00,13,19.2,15,ug/m3,66,Moderate,Valid
24/05/2018 14:00,14,29.1,39,ug/m3,87,Moderate,Valid
24/05/2018 15:00,15,29,29,ug/m3,87,Moderate,Valid
24/05/2018 16:00,16,43.5,58,ug/m3,121,Unhealthy for Sensitive Groups,Valid
24/05/2018 17:00,17,40.7,38,ug/m3,114,Unhealthy for Sensitive Groups,Valid
24/05/2018 18:00,18,33.8,27,ug/m3,97,Moderate,Valid
24/05/2018 19:00,19,35.9,38,ug/m3,102,Unhealthy for Sensitive Groups,Valid
24/05/2018 20:00,20,36.9,38,ug/m3,104,Unhealthy for Sensitive Groups,Valid
24/05/2018 21:00,21,37.4,38,ug/m3,106,Unhealthy for Sensitive Groups,Valid
24/05/2018 22:00,22,55.7,74,ug/m3,151,Unhealthy,Valid
24/05/2018 23:00,23,55.8,56,ug/m3,151,Unhealthy,Valid
25/05/2018 00:00,0,58.4,61,ug/m3,152,Unhealthy,Valid
25/05/2018 01:00,1,58.7,59,ug/m3,153,Unhealthy,Valid
25/05/2018 02:00,2,50.3,42,ug/m3,137,Unhealthy for Sensitive Groups,Valid
25/05/2018 03:00,3,36.6,23,ug/m3,104,Unhealthy for Sensitive Groups,Valid
25/05/2018 04:00,4,23.8,11,ug/m3,76,Moderate,Valid
25/05/2018 05:00,5,25.4,27,ug/m3,79,Moderate,Valid
25/05/2018 06:00,6,14.7,4,ug/m3,56,Moderate,Valid
25/05/2018 07:00,7,14.8,15,ug/m3,57,Moderate,Valid
25/05/2018 08:00,8,8.4,2,ug/m3,35,Good,Valid
25/05/2018 09:00,9,8.7,9,ug/m3,36,Good,Valid
25/05/2018 10:00,10,9.3,10,ug/m3,39,Good,Valid
25/05/2018 11:00,11,12.1,15,ug/m3,51,Moderate,Valid
25/05/2018 12:00,12,13,14,ug/m3,53,Moderate,Valid
25/05/2018 13:00,13,15.5,18,ug/m3,58,Moderate,Valid
25/05/2018 14:00,14,13.2,11,ug/m3,53,Moderate,Valid
25/05/2018 15:00,15,19.6,26,ug/m3,67,Moderate,Valid
25/05/2018 16:00,16,21.3,23,ug/m3,70,Moderate,Valid
25/05/2018 17:00,17,20.1,19,ug/m3,68,Moderate,Valid
25/05/2018 18:00,18,21,22,ug/m3,70,Moderate,Valid
25/05/2018 19:00,19,24.5,28,ug/m3,77,Moderate,Valid
25/05/2018 20:00,20,33.7,43,ug/m3,96,Moderate,Valid
25/05/2018 21:00,21,35.3,37,ug/m3,100,Moderate,Valid
25/05/2018 22:00,22,25.1,15,ug/m3,78,Moderate,Valid
25/05/2018 23:00,23,24.5,24,ug/m3,77,Moderate,Valid
26/05/2018 00:00,0,25.3,26,ug/m3,79,Moderate,Valid
26/05/2018 01:00,1,24.6,24,ug/m3,77,Moderate,Valid
26/05/2018 02:00,2,72.3,120,ug/m3,160,Unhealthy,Valid
26/05/2018 03:00,3,62.1,52,ug/m3,154,Unhealthy,Valid
26/05/2018 04:00,4,55,48,ug/m3,149,Unhealthy for Sensitive Groups,Valid
26/05/2018 05:00,5,49,43,ug/m3,134,Unhealthy for Sensitive Groups,Valid
26/05/2018 06:00,6,43.5,38,ug/m3,121,Unhealthy for Sensitive Groups,Valid
26/05/2018 07:00,7,51.2,59,ug/m3,140,Unhealthy for Sensitive Groups,Valid
26/05/2018 08:00,8,60.1,69,ug/m3,153,Unhealthy,Valid
26/05/2018 09:00,9,42.5,25,ug/m3,118,Unhealthy for Sensitive Groups,Valid
26/05/2018 10:00,10,25.2,8,ug/m3,79,Moderate,Valid
26/05/2018 11:00,11,18.1,11,ug/m3,64,Moderate,Valid
26/05/2018 12:00,12,14,10,ug/m3,55,Moderate,Valid
26/05/2018 13:00,13,11.5,9,ug/m3,48,Good,Valid
26/05/2018 14:00,14,9.2,7,ug/m3,38,Good,Valid
26/05/2018 15:00,15,14.1,19,ug/m3,55,Moderate,Valid
26/05/2018 16:00,16,18,22,ug/m3,63,Moderate,Valid
26/05/2018 17:00,17,19.5,21,ug/m3,67,Moderate,Valid
26/05/2018 18:00,18,29.2,39,ug/m3,87,Moderate,Valid
26/05/2018 19:00,19,36.6,44,ug/m3,104,Unhealthy for Sensitive Groups,Valid
26/05/2018 20:00,20,35.8,35,ug/m3,102,Unhealthy for Sensitive Groups,Valid
26/05/2018 21:00,21,43.9,52,ug/m3,122,Unhealthy for Sensitive Groups,Valid
26/05/2018 22:00,22,51.4,59,ug/m3,140,Unhealthy for Sensitive Groups,Valid
26/05/2018 23:00,23,34.2,17,ug/m3,97,Moderate,Valid
27/05/2018 00:00,0,24.6,15,ug/m3,77,Moderate,Valid
27/05/2018 01:00,1,17.3,10,ug/m3,62,Moderate,Valid
27/05/2018 02:00,2,11.1,5,ug/m3,46,Good,Valid
27/05/2018 03:00,3,7.5,4,ug/m3,31,Good,Valid
27/05/2018 04:00,4,7.2,7,ug/m3,30,Good,Valid
27/05/2018 05:00,5,6.6,6,ug/m3,28,Good,Valid
27/05/2018 06:00,6,8.8,11,ug/m3,37,Good,Valid
27/05/2018 07:00,7,9.4,10,ug/m3,39,Good,Valid
27/05/2018 08:00,8,13.7,18,ug/m3,54,Moderate,Valid
27/05/2018 09:00,9,11.8,10,ug/m3,49,Good,Valid
27/05/2018 10:00,10,10.9,10,ug/m3,45,Good,Valid
27/05/2018 11:00,11,11.9,13,ug/m3,50,Good,Valid
27/05/2018 12:00,12,13.4,15,ug/m3,54,Moderate,Valid
27/05/2018 13:00,13,15.7,18,ug/m3,59,Moderate,Valid
27/05/2018 14:00,14,17.8,20,ug/m3,63,Moderate,Valid
27/05/2018 15:00,15,21.4,25,ug/m3,71,Moderate,Valid
27/05/2018 16:00,16,18.2,15,ug/m3,64,Moderate,Valid
27/05/2018 17:00,17,17.1,16,ug/m3,62,Moderate,Valid
27/05/2018 18:00,18,18.5,20,ug/m3,64,Moderate,Valid
27/05/2018 19:00,19,38.2,58,ug/m3,108,Unhealthy for Sensitive Groups,Valid
27/05/2018 20:00,20,44.6,51,ug/m3,123,Unhealthy for Sensitive Groups,Valid
27/05/2018 21:00,21,55.8,67,ug/m3,151,Unhealthy,Valid
27/05/2018 22:00,22,54.9,54,ug/m3,149,Unhealthy for Sensitive Groups,Valid
27/05/2018 23:00,23,37.9,21,ug/m3,107,Unhealthy for Sensitive Groups,Valid
28/05/2018 00:00,0,27.4,17,ug/m3,83,Moderate,Valid
28/05/2018 01:00,1,21.7,16,ug/m3,71,Moderate,Valid
28/05/2018 02:00,2,16.3,11,ug/m3,60,Moderate,Valid
28/05/2018 03:00,3,12.1,8,ug/m3,51,Moderate,Valid
28/05/2018 04:00,4,10.5,9,ug/m3,44,Good,Valid
28/05/2018 05:00,5,31.7,53,ug/m3,92,Moderate,Valid
28/05/2018 06:00,6,31.8,-999,ug/m3,92,Moderate,Missing
28/05/2018 07:00,7,31.8,-999,ug/m3,92,Moderate,Missing
28/05/2018 08:00,8,31.8,-999,ug/m3,92,Moderate,Missing
28/05/2018 09:00,9,31.8,-999,ug/m3,92,Moderate,Missing
28/05/2018 19:00,19,-999,34,ug/m3,-999,N/A,Valid
28/05/2018 20:00,20,36.6,39,ug/m3,104,Unhealthy for Sensitive Groups,Valid
28/05/2018 21:00,21,71.4,97,ug/m3,159,Unhealthy,Valid
28/05/2018 22:00,22,61,52,ug/m3,154,Unhealthy,Valid
28/05/2018 23:00,23,76,90,ug/m3,162,Unhealthy,Valid
29/05/2018 00:00,0,69.9,64,ug/m3,158,Unhealthy,Valid
29/05/2018 01:00,1,46.7,24,ug/m3,129,Unhealthy for Sensitive Groups,Valid
29/05/2018 02:00,2,35.3,24,ug/m3,100,Moderate,Valid
29/05/2018 03:00,3,21.1,7,ug/m3,70,Moderate,Valid
29/05/2018 04:00,4,16,11,ug/m3,59,Moderate,Valid
29/05/2018 05:00,5,14,12,ug/m3,55,Moderate,Valid
29/05/2018 06:00,6,10,6,ug/m3,42,Good,Valid
29/05/2018 07:00,7,12,14,ug/m3,50,Good,Valid
29/05/2018 08:00,8,18,24,ug/m3,63,Moderate,Valid
29/05/2018 09:00,9,28.4,39,ug/m3,85,Moderate,Valid
29/05/2018 10:00,10,39.2,50,ug/m3,110,Unhealthy for Sensitive Groups,Valid
29/05/2018 11:00,11,43.6,48,ug/m3,121,Unhealthy for Sensitive Groups,Valid
29/05/2018 12:00,12,42.3,41,ug/m3,118,Unhealthy for Sensitive Groups,Valid
29/05/2018 13:00,13,32.1,22,ug/m3,93,Moderate,Valid
29/05/2018 14:00,14,25.5,19,ug/m3,79,Moderate,Valid
29/05/2018 15:00,15,19.2,13,ug/m3,66,Moderate,Valid
29/05/2018 16:00,16,21.6,24,ug/m3,71,Moderate,Valid
29/05/2018 17:00,17,22.3,23,ug/m3,72,Moderate,Valid
29/05/2018 18:00,18,27.1,32,ug/m3,83,Moderate,Valid
29/05/2018 19:00,19,36.5,46,ug/m3,103,Unhealthy for Sensitive Groups,Valid
29/05/2018 20:00,20,45.7,55,ug/m3,126,Unhealthy for Sensitive Groups,Valid
29/05/2018 21:00,21,48.4,51,ug/m3,133,Unhealthy for Sensitive Groups,Valid
29/05/2018 22:00,22,49.2,50,ug/m3,135,Unhealthy for Sensitive Groups,Valid
29/05/2018 23:00,23,51.1,53,ug/m3,139,Unhealthy for Sensitive Groups,Valid
30/05/2018 00:00,0,50.5,50,ug/m3,138,Unhealthy for Sensitive Groups,Valid
30/05/2018 01:00,1,64.2,78,ug/m3,155,Unhealthy,Valid
30/05/2018 02:00,2,83.6,103,ug/m3,166,Unhealthy,Valid
30/05/2018 03:00,3,83.8,84,ug/m3,166,Unhealthy,Valid
30/05/2018 04:00,4,91.9,100,ug/m3,170,Unhealthy,Valid
30/05/2018 05:00,5,80.4,69,ug/m3,164,Unhealthy,Valid
30/05/2018 06:00,6,73.2,66,ug/m3,160,Unhealthy,Valid
30/05/2018 07:00,7,93.1,113,ug/m3,170,Unhealthy,Valid
30/05/2018 08:00,8,83,73,ug/m3,165,Unhealthy,Valid
30/05/2018 09:00,9,65,47,ug/m3,156,Unhealthy,Valid
30/05/2018 10:00,10,53.5,42,ug/m3,145,Unhealthy for Sensitive Groups,Valid
30/05/2018 11:00,11,45.2,37,ug/m3,125,Unhealthy for Sensitive Groups,Valid
30/05/2018 12:00,12,46.1,47,ug/m3,127,Unhealthy for Sensitive Groups,Valid
30/05/2018 13:00,13,41,36,ug/m3,115,Unhealthy for Sensitive Groups,Valid
30/05/2018 14:00,14,38,35,ug/m3,107,Unhealthy for Sensitive Groups,Valid
30/05/2018 15:00,15,36.5,35,ug/m3,103,Unhealthy for Sensitive Groups,Valid
30/05/2018 16:00,16,31.2,26,ug/m3,91,Moderate,Valid
30/05/2018 17:00,17,39.1,47,ug/m3,110,Unhealthy for Sensitive Groups,Valid
30/05/2018 18:00,18,43.5,48,ug/m3,121,Unhealthy for Sensitive Groups,Valid
30/05/2018 19:00,19,55.7,68,ug/m3,151,Unhealthy,Valid
30/05/2018 20:00,20,40.8,26,ug/m3,114,Unhealthy for Sensitive Groups,Valid
30/05/2018 21:00,21,39.9,39,ug/m3,112,Unhealthy for Sensitive Groups,Valid
30/05/2018 22:00,22,53.4,67,ug/m3,145,Unhealthy for Sensitive Groups,Valid
30/05/2018 23:00,23,80.2,107,ug/m3,164,Unhealthy,Valid
31/05/2018 00:00,0,93.6,107,ug/m3,171,Unhealthy,Valid
31/05/2018 01:00,1,109.8,126,ug/m3,179,Unhealthy,Valid
31/05/2018 02:00,2,90.9,72,ug/m3,169,Unhealthy,Valid
31/05/2018 03:00,3,64.4,38,ug/m3,156,Unhealthy,Valid
31/05/2018 04:00,4,44.2,24,ug/m3,122,Unhealthy for Sensitive Groups,Valid
31/05/2018 05:00,5,64.6,85,ug/m3,156,Unhealthy,Valid
31/05/2018 06:00,6,48.3,32,ug/m3,133,Unhealthy for Sensitive Groups,Valid
31/05/2018 07:00,7,45.1,42,ug/m3,125,Unhealthy for Sensitive Groups,Valid
31/05/2018 08:00,8,24.5,4,ug/m3,77,Moderate,Valid
31/05/2018 09:00,9,14.2,4,ug/m3,55,Moderate,Valid
31/05/2018 10:00,10,11.1,8,ug/m3,46,Good,Valid
31/05/2018 11:00,11,14.5,18,ug/m3,56,Moderate,Valid
31/05/2018 12:00,12,34.2,54,ug/m3,97,Moderate,Valid
31/05/2018 13:00,13,32.6,31,ug/m3,94,Moderate,Valid
31/05/2018 14:00,14,28.3,24,ug/m3,85,Moderate,Valid
31/05/2018 15:00,15,28.6,29,ug/m3,86,Moderate,Valid
31/05/2018 16:00,16,37.3,46,ug/m3,105,Unhealthy for Sensitive Groups,Valid
31/05/2018 17:00,17,41.1,45,ug/m3,115,Unhealthy for Sensitive Groups,Valid
31/05/2018 18:00,18,34.5,28,ug/m3,98,Moderate,Valid
31/05/2018 19:00,19,34.7,35,ug/m3,99,Moderate,Valid
31/05/2018 20:00,20,38.3,42,ug/m3,108,Unhealthy for Sensitive Groups,Valid
31/05/2018 21:00,21,45.2,52,ug/m3,125,Unhealthy for Sensitive Groups,Valid
31/05/2018 22:00,22,55.1,65,ug/m3,149,Unhealthy for Sensitive Groups,Valid
31/05/2018 23:00,23,55,55,ug/m3,149,Unhealthy for Sensitive Groups,Valid
01/06/2018 00:00,0,45.5,36,ug/m3,126,Unhealthy for Sensitive Groups,Valid
01/06/2018 01:00,1,45.7,46,ug/m3,126,Unhealthy for Sensitive Groups,Valid
01/06/2018 02:00,2,44.8,44,ug/m3,124,Unhealthy for Sensitive Groups,Valid
01/06/2018 03:00,3,38.4,32,ug/m3,108,Unhealthy for Sensitive Groups,Valid
01/06/2018 04:00,4,30.2,22,ug/m3,89,Moderate,Valid
01/06/2018 05:00,5,30.6,31,ug/m3,90,Moderate,Valid
01/06/2018 06:00,6,23.8,17,ug/m3,76,Moderate,Valid
01/06/2018 07:00,7,22.3,21,ug/m3,72,Moderate,Valid
01/06/2018 08:00,8,25.6,29,ug/m3,79,Moderate,Valid
01/06/2018 09:00,9,28.8,32,ug/m3,86,Moderate,Valid
01/06/2018 10:00,10,38.4,48,ug/m3,108,Unhealthy for Sensitive Groups,Valid
01/06/2018 11:00,11,32.2,26,ug/m3,93,Moderate,Valid
01/06/2018 12:00,12,34.1,36,ug/m3,97,Moderate,Valid
01/06/2018 13:00,13,33,32,ug/m3,95,Moderate,Valid
01/06/2018 14:00,14,29,25,ug/m3,87,Moderate,Valid
01/06/2018 15:00,15,17,5,ug/m3,61,Moderate,Valid
01/06/2018 16:00,16,12,7,ug/m3,50,Good,Valid
01/06/2018 17:00,17,11.4,11,ug/m3,48,Good,Valid
01/06/2018 18:00,18,20.7,30,ug/m3,69,Moderate,Valid
01/06/2018 19:00,19,25.3,30,ug/m3,79,Moderate,Valid
01/06/2018 20:00,20,44.1,63,ug/m3,122,Unhealthy for Sensitive Groups,Valid
01/06/2018 21:00,21,54.6,65,ug/m3,148,Unhealthy for Sensitive Groups,Valid
01/06/2018 22:00,22,50.2,46,ug/m3,137,Unhealthy for Sensitive Groups,Valid
01/06/2018 23:00,23,45.1,40,ug/m3,125,Unhealthy for Sensitive Groups,Valid
02/06/2018 00:00,0,58.5,72,ug/m3,153,Unhealthy,Valid
02/06/2018 01:00,1,50.7,43,ug/m3,138,Unhealthy for Sensitive Groups,Valid
02/06/2018 02:00,2,38.3,26,ug/m3,108,Unhealthy for Sensitive Groups,Valid
02/06/2018 03:00,3,34.7,31,ug/m3,99,Moderate,Valid
02/06/2018 04:00,4,32.8,31,ug/m3,95,Moderate,Valid
02/06/2018 05:00,5,26.9,21,ug/m3,82,Moderate,Valid
02/06/2018 06:00,6,27.4,28,ug/m3,83,Moderate,Valid
02/06/2018 07:00,7,24.2,21,ug/m3,76,Moderate,Valid
02/06/2018 08:00,8,59.1,94,ug/m3,153,Unhealthy,Valid
02/06/2018 09:00,9,68,77,ug/m3,157,Unhealthy,Valid
02/06/2018 10:00,10,60.5,53,ug/m3,154,Unhealthy,Valid
02/06/2018 11:00,11,44.7,29,ug/m3,124,Unhealthy for Sensitive Groups,Valid
02/06/2018 12:00,12,43.8,43,ug/m3,121,Unhealthy for Sensitive Groups,Valid
02/06/2018 13:00,13,37.9,32,ug/m3,107,Unhealthy for Sensitive Groups,Valid
02/06/2018 14:00,14,29.4,21,ug/m3,87,Moderate,Valid
02/06/2018 15:00,15,24.2,19,ug/m3,76,Moderate,Valid
02/06/2018 16:00,16,20.1,16,ug/m3,68,Moderate,Valid
02/06/2018 17:00,17,24,28,ug/m3,76,Moderate,Valid
02/06/2018 18:00,18,25.5,27,ug/m3,79,Moderate,Valid
02/06/2018 19:00,19,29.2,33,ug/m3,87,Moderate,Valid
02/06/2018 20:00,20,34.6,40,ug/m3,98,Moderate,Valid
02/06/2018 21:00,21,39.3,44,ug/m3,110,Unhealthy for Sensitive Groups,Valid
02/06/2018 22:00,22,81.6,124,ug/m3,164,Unhealthy,Valid
02/06/2018 23:00,23,89.8,98,ug/m3,169,Unhealthy,Valid
03/06/2018 00:00,0,62.4,35,ug/m3,155,Unhealthy,Valid
03/06/2018 01:00,1,44.7,27,ug/m3,124,Unhealthy for Sensitive Groups,Valid
03/06/2018 02:00,2,38.3,32,ug/m3,108,Unhealthy for Sensitive Groups,Valid
03/06/2018 03:00,3,56.6,75,ug/m3,152,Unhealthy,Valid
03/06/2018 04:00,4,80.8,105,ug/m3,164,Unhealthy,Valid
03/06/2018 05:00,5,88.4,96,ug/m3,168,Unhealthy,Valid
03/06/2018 06:00,6,94.2,100,ug/m3,171,Unhealthy,Valid
03/06/2018 07:00,7,84.6,75,ug/m3,166,Unhealthy,Valid
03/06/2018 08:00,8,72.8,61,ug/m3,160,Unhealthy,Valid
03/06/2018 09:00,9,52.4,32,ug/m3,143,Unhealthy for Sensitive Groups,Valid
03/06/2018 10:00,10,37.6,23,ug/m3,106,Unhealthy for Sensitive Groups,Valid
03/06/2018 11:00,11,37.3,37,ug/m3,105,Unhealthy for Sensitive Groups,Valid
03/06/2018 12:00,12,39.6,42,ug/m3,111,Unhealthy for Sensitive Groups,Valid
03/06/2018 13:00,13,40.3,41,ug/m3,113,Unhealthy for Sensitive Groups,Valid
03/06/2018 14:00,14,36.1,32,ug/m3,102,Unhealthy for Sensitive Groups,Valid
03/06/2018 15:00,15,37,38,ug/m3,105,Unhealthy for Sensitive Groups,Valid
03/06/2018 16:00,16,35,33,ug/m3,99,Moderate,Valid
03/06/2018 17:00,17,37,39,ug/m3,105,Unhealthy for Sensitive Groups,Valid
03/06/2018 18:00,18,26.4,16,ug/m3,81,Moderate,Valid
03/06/2018 19:00,19,38.2,50,ug/m3,108,Unhealthy for Sensitive Groups,Valid
03/06/2018 20:00,20,50.6,63,ug/m3,138,Unhealthy for Sensitive Groups,Valid
03/06/2018 21:00,21,65.3,80,ug/m3,156,Unhealthy,Valid
03/06/2018 22:00,22,99.1,133,ug/m3,174,Unhealthy,Valid
03/06/2018 23:00,23,110,121,ug/m3,179,Unhealthy,Valid
04/06/2018 00:00,0,103,96,ug/m3,176,Unhealthy,Valid
04/06/2018 01:00,1,100.5,98,ug/m3,174,Unhealthy,Valid
04/06/2018 02:00,2,104.2,108,ug/m3,176,Unhealthy,Valid
04/06/2018 03:00,3,92.1,80,ug/m3,170,Unhealthy,Valid
04/06/2018 04:00,4,84.5,77,ug/m3,166,Unhealthy,Valid
04/06/2018 05:00,5,70.2,56,ug/m3,159,Unhealthy,Valid
04/06/2018 06:00,6,78.6,87,ug/m3,163,Unhealthy,Valid
04/06/2018 07:00,7,78.8,79,ug/m3,163,Unhealthy,Valid
04/06/2018 08:00,8,75.9,73,ug/m3,162,Unhealthy,Valid
04/06/2018 09:00,9,58.9,42,ug/m3,153,Unhealthy,Valid
04/06/2018 10:00,10,41.9,25,ug/m3,117,Unhealthy for Sensitive Groups,Valid
04/06/2018 11:00,11,34.9,28,ug/m3,99,Moderate,Valid
04/06/2018 12:00,12,35.4,36,ug/m3,100,Moderate,Valid
04/06/2018 13:00,13,36.7,38,ug/m3,104,Unhealthy for Sensitive Groups,Valid
04/06/2018 14:00,14,31.8,27,ug/m3,92,Moderate,Valid
04/06/2018 15:00,15,26.9,22,ug/m3,82,Moderate,Valid
04/06/2018 16:00,16,22.4,18,ug/m3,73,Moderate,Valid
04/06/2018 17:00,17,30.2,38,ug/m3,89,Moderate,Valid
04/06/2018 18:00,18,29.1,28,ug/m3,87,Moderate,Valid
04/06/2018 19:00,19,38.5,48,ug/m3,108,Unhealthy for Sensitive Groups,Valid
04/06/2018 20:00,20,51.2,64,ug/m3,140,Unhealthy for Sensitive Groups,Valid
04/06/2018 21:00,21,46.1,41,ug/m3,127,Unhealthy for Sensitive Groups,Valid
04/06/2018 22:00,22,49.5,53,ug/m3,135,Unhealthy for Sensitive Groups,Valid
