Date (LT),Hour,NowCast Conc.,Raw Conc.,Conc. Unit,AQI,AQI Category,QC Name
31/03/2019 23:00,23,47.9,39,ug/m3,132,Unhealthy for Sensitive Groups,Valid
01/04/2019 00:00,0,33.4,19,ug/m3,96,Moderate,Valid
01/04/2019 01:00,1,39.7,46,ug/m3,111,Unhealthy for Sensitive Groups,Valid
01/04/2019 02:00,2,36.8,34,ug/m3,104,Unhealthy for Sensitive Groups,Valid
01/04/2019 03:00,3,25.9,15,ug/m3,80,Moderate,Valid
01/04/2019 04:00,4,19.9,14,ug/m3,67,Moderate,Valid
01/04/2019 05:00,5,13.4,7,ug/m3,54,Moderate,Valid
01/04/2019 06:00,6,9.7,6,ug/m3,40,Good,Valid
01/04/2019 07:00,7,8.3,7,ug/m3,35,Good,Valid
01/04/2019 08:00,8,12.1,16,ug/m3,51,Moderate,Valid
01/04/2019 09:00,9,51.5,91,ug/m3,140,Unhealthy for Sensitive Groups,Valid
01/04/2019 10:00,10,45.7,40,ug/m3,126,Unhealthy for Sensitive Groups,Valid
01/04/2019 11:00,11,47.8,50,ug/m3,131,Unhealthy for Sensitive Groups,Valid
01/04/2019 12:00,12,36.9,26,ug/m3,104,Unhealthy for Sensitive Groups,Valid
01/04/2019 13:00,13,35.9,35,ug/m3,102,Unhealthy for Sensitive Groups,Valid
01/04/2019 14:00,14,29.4,23,ug/m3,87,Moderate,Valid
01/04/2019 15:00,15,33.2,37,ug/m3,95,Moderate,Valid
01/04/2019 16:00,16,41.6,50,ug/m3,116,Unhealthy for Sensitive Groups,Valid
01/04/2019 17:00,17,41.8,42,ug/m3,117,Unhealthy for Sensitive Groups,Valid
01/04/2019 18:00,18,54.9,68,ug/m3,149,Unhealthy for Sensitive Groups,Valid
01/04/2019 19:00,19,80.4,106,ug/m3,164,Unhealthy,Valid
01/04/2019 20:00,20,72.7,65,ug/m3,160,Unhealthy,Valid
01/04/2019 21:00,21,102.3,132,ug/m3,175,Unhealthy,Valid
01/04/2019 22:00,22,104.6,107,ug/m3,176,Unhealthy,Valid
01/04/2019 23:00,23,98.8,93,ug/m3,173,Unhealthy,Valid
02/04/2019 00:00,0,91.9,85,ug/m3,170,Unhealthy,Valid
02/04/2019 01:00,1,73.9,56,ug/m3,161,Unhealthy,Valid
02/04/2019 02:00,2,93.9,114,ug/m3,171,Unhealthy,Valid
02/04/2019 03:00,3,82.5,71,ug/m3,165,Unhealthy,Valid
02/04/2019 04:00,4,79.7,77,ug/m3,163,Unhealthy,Valid
02/04/2019 05:00,5,77.3,75,ug/m3,162,Unhealthy,Valid
02/04/2019 06:00,6,78.6,80,ug/m3,163,Unhealthy,Valid
02/04/2019 07:00,7,76.3,74,ug/m3,162,Unhealthy,Valid
02/04/2019 08:00,8,75.1,74,ug/m3,161,Unhealthy,Valid
02/04/2019 09:00,9,70.5,66,ug/m3,159,Unhealthy,Valid
02/04/2019 10:00,10,89.2,108,ug/m3,168,Unhealthy,Valid
02/04/2019 11:00,11,82.6,76,ug/m3,165,Unhealthy,Valid
02/04/2019 12:00,12,81.3,80,ug/m3,164,Unhealthy,Valid
02/04/2019 13:00,13,64.1,47,ug/m3,155,Unhealthy,Valid
02/04/2019 14:00,14,62.5,61,ug/m3,155,Unhealthy,Valid
02/04/2019 15:00,15,48.7,35,ug/m3,134,Unhealthy for Sensitive Groups,Valid
02/04/2019 16:00,16,54.3,60,ug/m3,147,Unhealthy for Sensitive Groups,Valid
02/04/2019 17:00,17,50.6,47,ug/m3,138,Unhealthy for Sensitive Groups,Valid
02/04/2019 18:00,18,83.8,117,ug/m3,166,Unhealthy,Valid
02/04/2019 19:00,19,51.9,20,ug/m3,141,Unhealthy for Sensitive Groups,Valid
02/04/2019 20:00,20,38.9,26,ug/m3,109,Unhealthy for Sensitive Groups,Valid
02/04/2019 21:00,21,32.9,27,ug/m3,95,Moderate,Valid
02/04/2019 22:00,22,39.4,46,ug/m3,111,Unhealthy for Sensitive Groups,Valid
02/04/2019 23:00,23,25.7,12,ug/m3,80,Moderate,Valid
03/04/2019 00:00,0,19.3,13,ug/m3,66,Moderate,Valid
03/04/2019 01:00,1,15.6,12,ug/m3,58,Moderate,Valid
03/04/2019 02:00,2,24.8,34,ug/m3,78,Moderate,Valid
03/04/2019 03:00,3,33.4,42,ug/m3,96,Moderate,Valid
03/04/2019 04:00,4,44.7,56,ug/m3,124,Unhealthy for Sensitive Groups,Valid
03/04/2019 05:00,5,32.3,20,ug/m3,93,Moderate,Valid
03/04/2019 06:00,6,22.6,13,ug/m3,73,Moderate,Valid
03/04/2019 07:00,7,21.8,21,ug/m3,71,Moderate,Valid
03/04/2019 08:00,8,42.9,64,ug/m3,119,Unhealthy for Sensitive Groups,Valid
03/04/2019 09:00,9,43.4,44,ug/m3,120,Unhealthy for Sensitive Groups,Valid
03/04/2019 10:00,10,51.2,59,ug/m3,140,Unhealthy for Sensitive Groups,Valid
03/04/2019 11:00,11,60.6,70,ug/m3,154,Unhealthy,Valid
03/04/2019 12:00,12,65.3,70,ug/m3,156,Unhealthy,Valid
03/04/2019 13:00,13,71.1,77,ug/m3,159,Unhealthy,Valid
03/04/2019 14:00,14,73.5,76,ug/m3,160,Unhealthy,Valid
03/04/2019 15:00,15,70.7,68,ug/m3,159,Unhealthy,Valid
03/04/2019 16:00,16,70.4,70,ug/m3,159,Unhealthy,Valid
03/04/2019 17:00,17,58.7,47,ug/m3,153,Unhealthy,Valid
03/04/2019 18:00,18,56.8,55,ug/m3,152,Unhealthy,Valid
03/04/2019 19:00,19,51.2,43,ug/m3,140,Unhealthy for Sensitive Groups,Valid
03/04/2019 20:00,20,43.9,38,ug/m3,122,Unhealthy for Sensitive Groups,Valid
03/04/2019 21:00,21,79.4,115,ug/m3,163,Unhealthy,Valid
03/04/2019 22:00,22,66.7,54,ug/m3,157,Unhealthy,Valid
03/04/2019 23:00,23,59.8,53,ug/m3,153,Unhealthy,Valid
04/04/2019 00:00,0,116.4,173,ug/m3,182,Unhealthy,Valid
04/04/2019 01:00,1,150.2,184,ug/m3,200,Unhealthy,Valid
04/04/2019 02:00,2,143.1,136,ug/m3,196,Unhealthy,Valid
04/04/2019 03:00,3,114,85,ug/m3,181,Unhealthy,Valid
04/04/2019 04:00,4,112.5,111,ug/m3,180,Unhealthy,Valid
04/04/2019 05:00,5,122.2,132,ug/m3,185,Unhealthy,Valid
04/04/2019 06:00,6,111.6,101,ug/m3,180,Unhealthy,Valid
04/04/2019 07:00,7,119.3,127,ug/m3,184,Unhealthy,Valid
04/04/2019 08:00,8,199.1,279,ug/m3,249,Very Unhealthy,Valid
04/04/2019 09:00,9,233.1,267,ug/m3,283,Very Unhealthy,Valid
04/04/2019 10:00,10,229,225,ug/m3,279,Very Unhealthy,Valid
04/04/2019 11:00,11,296,363,ug/m3,346,Hazardous,Valid
04/04/2019 12:00,12,176,56,ug/m3,226,Very Unhealthy,Valid
04/04/2019 13:00,13,221,266,ug/m3,271,Very Unhealthy,Valid
04/04/2019 14:00,14,203,185,ug/m3,253,Very Unhealthy,Valid
04/04/2019 15:00,15,127.5,52,ug/m3,188,Unhealthy,Valid
04/04/2019 16:00,16,89.7,52,ug/m3,169,Unhealthy,Valid
04/04/2019 17:00,17,69.8,50,ug/m3,158,Unhealthy,Valid
04/04/2019 18:00,18,60.9,52,ug/m3,154,Unhealthy,Valid
04/04/2019 19:00,19,54.4,48,ug/m3,148,Unhealthy for Sensitive Groups,Valid
04/04/2019 20:00,20,66.2,78,ug/m3,157,Unhealthy,Valid
04/04/2019 21:00,21,70,74,ug/m3,158,Unhealthy,Valid
04/04/2019 22:00,22,67.5,65,ug/m3,157,Unhealthy,Valid
04/04/2019 23:00,23,57.7,48,ug/m3,152,Unhealthy,Valid
05/04/2019 00:00,0,46.3,35,ug/m3,128,Unhealthy for Sensitive Groups,Valid
05/04/2019 01:00,1,41.6,37,ug/m3,116,Unhealthy for Sensitive Groups,Valid
05/04/2019 02:00,2,37.8,34,ug/m3,107,Unhealthy for Sensitive Groups,Valid
05/04/2019 03:00,3,36.4,35,ug/m3,103,Unhealthy for Sensitive Groups,Valid
05/04/2019 04:00,4,37.6,39,ug/m3,106,Unhealthy for Sensitive Groups,Valid
05/04/2019 05:00,5,51.8,66,ug/m3,141,Unhealthy for Sensitive Groups,Valid
05/04/2019 06:00,6,55.4,59,ug/m3,150,Unhealthy for Sensitive Groups,Valid
05/04/2019 07:00,7,109.2,163,ug/m3,179,Unhealthy,Valid
05/04/2019 08:00,8,95.6,82,ug/m3,172,Unhealthy,Valid
05/04/2019 09:00,9,83.3,71,ug/m3,165,Unhealthy,Valid
05/04/2019 10:00,10,92.1,101,ug/m3,170,Unhealthy,Valid
05/04/2019 11:00,11,139.5,187,ug/m3,194,Unhealthy,Valid
05/04/2019 12:00,12,151.8,164,ug/m3,202,Very Unhealthy,Valid
05/04/2019 13:00,13,109.9,68,ug/m3,179,Unhealthy,Valid
05/04/2019 14:00,14,128.9,148,ug/m3,189,Unhealthy,Valid
05/04/2019 15:00,15,92.4,56,ug/m3,170,Unhealthy,Valid
05/04/2019 16:00,16,71.2,50,ug/m3,159,Unhealthy,Valid
05/04/2019 17:00,17,79.1,87,ug/m3,163,Unhealthy,Valid
05/04/2019 18:00,18,78.5,78,ug/m3,163,Unhealthy,Valid
05/04/2019 19:00,19,67.2,56,ug/m3,157,Unhealthy,Valid
05/04/2019 20:00,20,62.6,58,ug/m3,155,Unhealthy,Valid
05/04/2019 21:00,21,60.8,59,ug/m3,154,Unhealthy,Valid
05/04/2019 22:00,22,50.3,40,ug/m3,137,Unhealthy for Sensitive Groups,Valid
05/04/2019 23:00,23,64.1,78,ug/m3,155,Unhealthy,Valid
06/04/2019 00:00,0,85,106,ug/m3,166,Unhealthy,Valid
06/04/2019 01:00,1,87.5,90,ug/m3,168,Unhealthy,Valid
06/04/2019 02:00,2,77.7,68,ug/m3,162,Unhealthy,Valid
06/04/2019 03:00,3,77.8,78,ug/m3,163,Unhealthy,Valid
06/04/2019 04:00,4,56.9,36,ug/m3,152,Unhealthy,Valid
06/04/2019 05:00,5,45.4,34,ug/m3,125,Unhealthy for Sensitive Groups,Valid
06/04/2019 06:00,6,47.7,50,ug/m3,131,Unhealthy for Sensitive Groups,Valid
06/04/2019 07:00,7,48.8,50,ug/m3,134,Unhealthy for Sensitive Groups,Valid
06/04/2019 08:00,8,44.4,40,ug/m3,123,Unhealthy for Sensitive Groups,Valid
06/04/2019 09:00,9,27.7,11,ug/m3,84,Moderate,Valid
06/04/2019 10:00,10,19.3,11,ug/m3,66,Moderate,Valid
06/04/2019 11:00,11,21.6,24,ug/m3,71,Moderate,Valid
06/04/2019 12:00,12,25.3,29,ug/m3,79,Moderate,Valid
06/04/2019 13:00,13,51.6,78,ug/m3,141,Unhealthy for Sensitive Groups,Valid
06/04/2019 14:00,14,49.8,48,ug/m3,136,Unhealthy for Sensitive Groups,Valid
06/04/2019 15:00,15,46.9,44,ug/m3,129,Unhealthy for Sensitive Groups,Valid
06/04/2019 16:00,16,47.4,48,ug/m3,130,Unhealthy for Sensitive Groups,Valid
06/04/2019 17:00,17,45.7,44,ug/m3,126,Unhealthy for Sensitive Groups,Valid
06/04/2019 18:00,18,42.8,40,ug/m3,119,Unhealthy for Sensitive Groups,Valid
06/04/2019 19:00,19,58.9,75,ug/m3,153,Unhealthy,Valid
06/04/2019 20:00,20,58.9,59,ug/m3,153,Unhealthy,Valid
06/04/2019 21:00,21,60.9,63,ug/m3,154,Unhealthy,Valid
06/04/2019 22:00,22,42.4,24,ug/m3,118,Unhealthy for Sensitive Groups,Valid
06/04/2019 23:00,23,42.5,-999,ug/m3,118,Unhealthy for Sensitive Groups,Missing
07/04/2019 01:00,1,-999,12,ug/m3,-999,N/A,Valid
07/04/2019 02:00,2,12.4,9,ug/m3,52,Moderate,Valid
07/04/2019 03:00,3,19.3,25,ug/m3,66,Moderate,Valid
07/04/2019 04:00,4,15.5,12,ug/m3,58,Moderate,Valid
07/04/2019 05:00,5,16.7,18,ug/m3,61,Moderate,Valid
07/04/2019 06:00,6,22.9,29,ug/m3,74,Moderate,Valid
07/04/2019 07:00,7,53.6,84,ug/m3,146,Unhealthy for Sensitive Groups,Valid
07/04/2019 08:00,8,60.3,67,ug/m3,153,Unhealthy,Valid
07/04/2019 09:00,9,52.1,44,ug/m3,142,Unhealthy for Sensitive Groups,Valid
07/04/2019 10:00,10,36.5,21,ug/m3,103,Unhealthy for Sensitive Groups,Valid
07/04/2019 11:00,11,93.3,150,ug/m3,171,Unhealthy,Valid
07/04/2019 12:00,12,108.1,123,ug/m3,178,Unhealthy,Valid
07/04/2019 13:00,13,93.5,79,ug/m3,171,Unhealthy,Valid
07/04/2019 14:00,14,187.8,282,ug/m3,238,Very Unhealthy,Valid
07/04/2019 15:00,15,187.8,28,ug/m3,238,Very Unhealthy,Invalid
07/04/2019 16:00,16,168.6,159,ug/m3,219,Very Unhealthy,Valid
07/04/2019 17:00,17,87.1,26,ug/m3,167,Unhealthy,Valid
07/04/2019 18:00,18,57.7,32,ug/m3,152,Unhealthy,Valid
07/04/2019 19:00,19,50.6,44,ug/m3,138,Unhealthy for Sensitive Groups,Valid
07/04/2019 20:00,20,56.9,63,ug/m3,152,Unhealthy,Valid
07/04/2019 21:00,21,66.5,76,ug/m3,157,Unhealthy,Valid
07/04/2019 22:00,22,78.3,90,ug/m3,163,Unhealthy,Valid
07/04/2019 23:00,23,95.6,113,ug/m3,172,Unhealthy,Valid
08/04/2019 00:00,0,100.3,105,ug/m3,174,Unhealthy,Valid
08/04/2019 01:00,1,100.6,101,ug/m3,174,Unhealthy,Valid
08/04/2019 02:00,2,90.8,81,ug/m3,169,Unhealthy,Valid
08/04/2019 03:00,3,83.9,77,ug/m3,166,Unhealthy,Valid
08/04/2019 04:00,4,81.9,80,ug/m3,165,Unhealthy,Valid
08/04/2019 05:00,5,90.9,100,ug/m3,169,Unhealthy,Valid
08/04/2019 06:00,6,111.5,132,ug/m3,180,Unhealthy,Valid
08/04/2019 07:00,7,114.2,117,ug/m3,181,Unhealthy,Valid
08/04/2019 08:00,8,98.3,80,ug/m3,173,Unhealthy,Valid
08/04/2019 09:00,9,99.1,100,ug/m3,174,Unhealthy,Valid
08/04/2019 10:00,10,107.8,120,ug/m3,178,Unhealthy,Valid
08/04/2019 11:00,11,96.6,81,ug/m3,172,Unhealthy,Valid
08/04/2019 12:00,12,63,31,ug/m3,155,Unhealthy,Valid
08/04/2019 13:00,13,75,87,ug/m3,161,Unhealthy,Valid
08/04/2019 14:00,14,91.5,108,ug/m3,170,Unhealthy,Valid
08/04/2019 15:00,15,61.2,31,ug/m3,154,Unhealthy,Valid
08/04/2019 16:00,16,42.1,23,ug/m3,117,Unhealthy for Sensitive Groups,Valid
08/04/2019 17:00,17,42.1,-999,ug/m3,117,Unhealthy for Sensitive Groups,Missing
08/04/2019 19:00,19,-999,34,ug/m3,-999,N/A,Valid
08/04/2019 20:00,20,46.3,53,ug/m3,128,Unhealthy for Sensitive Groups,Valid
08/04/2019 21:00,21,73.1,95,ug/m3,160,Unhealthy,Valid
08/04/2019 22:00,22,77.7,82,ug/m3,162,Unhealthy,Valid
08/04/2019 23:00,23,56.9,37,ug/m3,152,Unhealthy,Valid
09/04/2019 00:00,0,41.7,27,ug/m3,116,Unhealthy for Sensitive Groups,Valid
09/04/2019 01:00,1,30.8,20,ug/m3,90,Moderate,Valid
09/04/2019 02:00,2,27.3,24,ug/m3,83,Moderate,Valid
09/04/2019 03:00,3,28.6,30,ug/m3,86,Moderate,Valid
09/04/2019 04:00,4,39.3,50,ug/m3,110,Unhealthy for Sensitive Groups,Valid
09/04/2019 05:00,5,32.6,26,ug/m3,94,Moderate,Valid
09/04/2019 06:00,6,36.8,41,ug/m3,104,Unhealthy for Sensitive Groups,Valid
09/04/2019 07:00,7,53.9,71,ug/m3,146,Unhealthy for Sensitive Groups,Valid
09/04/2019 08:00,8,62.4,71,ug/m3,155,Unhealthy,Valid
09/04/2019 09:00,9,58.7,55,ug/m3,153,Unhealthy,Valid
09/04/2019 10:00,10,88.8,119,ug/m3,168,Unhealthy,Valid
09/04/2019 11:00,11,51.4,14,ug/m3,140,Unhealthy for Sensitive Groups,Valid
09/04/2019 12:00,12,29.7,8,ug/m3,88,Moderate,Valid
09/04/2019 13:00,13,21.3,13,ug/m3,70,Moderate,Valid
09/04/2019 14:00,14,25.6,30,ug/m3,79,Moderate,Valid
09/04/2019 15:00,15,30.3,35,ug/m3,89,Moderate,Valid
09/04/2019 16:00,16,34.1,38,ug/m3,97,Moderate,Valid
09/04/2019 17:00,17,34,34,ug/m3,97,Moderate,Valid
09/04/2019 18:00,18,32.5,31,ug/m3,94,Moderate,Valid
09/04/2019 19:00,19,21.7,11,ug/m3,71,Moderate,Valid
09/04/2019 20:00,20,16.3,11,ug/m3,60,Moderate,Valid
09/04/2019 21:00,21,20.6,25,ug/m3,69,Moderate,Valid
09/04/2019 22:00,22,37.8,55,ug/m3,107,Unhealthy for Sensitive Groups,Valid
09/04/2019 23:00,23,36.9,36,ug/m3,104,Unhealthy for Sensitive Groups,Valid
10/04/2019 00:00,0,36.9,37,ug/m3,104,Unhealthy for Sensitive Groups,Valid
10/04/2019 01:00,1,35.9,35,ug/m3,102,Unhealthy for Sensitive Groups,Valid
10/04/2019 02:00,2,48.9,62,ug/m3,134,Unhealthy for Sensitive Groups,Valid
10/04/2019 03:00,3,30.9,13,ug/m3,91,Moderate,Valid
10/04/2019 04:00,4,23.4,16,ug/m3,75,Moderate,Valid
10/04/2019 05:00,5,25.2,27,ug/m3,79,Moderate,Valid
10/04/2019 06:00,6,25.1,25,ug/m3,78,Moderate,Valid
10/04/2019 07:00,7,22.5,20,ug/m3,73,Moderate,Valid
10/04/2019 08:00,8,25.7,29,ug/m3,80,Moderate,Valid
10/04/2019 09:00,9,27.3,29,ug/m3,83,Moderate,Valid
10/04/2019 10:00,10,31.1,35,ug/m3,91,Moderate,Valid
10/04/2019 11:00,11,34.5,38,ug/m3,98,Moderate,Valid
10/04/2019 12:00,12,41.2,48,ug/m3,115,Unhealthy for Sensitive Groups,Valid
10/04/2019 13:00,13,43.6,46,ug/m3,121,Unhealthy for Sensitive Groups,Valid
10/04/2019 14:00,14,36.8,30,ug/m3,104,Unhealthy for Sensitive Groups,Valid
10/04/2019 15:00,15,35.9,35,ug/m3,102,Unhealthy for Sensitive Groups,Valid
10/04/2019 16:00,16,34.4,33,ug/m3,98,Moderate,Valid
10/04/2019 17:00,17,32.7,31,ug/m3,94,Moderate,Valid
10/04/2019 18:00,18,39.8,47,ug/m3,112,Unhealthy for Sensitive Groups,Valid
10/04/2019 19:00,19,52.4,65,ug/m3,143,Unhealthy for Sensitive Groups,Valid
10/04/2019 20:00,20,67.7,83,ug/m3,157,Unhealthy,Valid
10/04/2019 21:00,21,83.3,99,ug/m3,165,Unhealthy,Valid
10/04/2019 22:00,22,95.6,108,ug/m3,172,Unhealthy,Valid
10/04/2019 23:00,23,105.3,115,ug/m3,177,Unhealthy,Valid
11/04/2019 00:00,0,115.6,126,ug/m3,182,Unhealthy,Valid
11/04/2019 01:00,1,130.3,145,ug/m3,190,Unhealthy,Valid
11/04/2019 02:00,2,130.1,130,ug/m3,190,Unhealthy,Valid
11/04/2019 03:00,3,139.1,148,ug/m3,194,Unhealthy,Valid
11/04/2019 04:00,4,180.5,222,ug/m3,231,Very Unhealthy,Valid
11/04/2019 05:00,5,202.8,225,ug/m3,253,Very Unhealthy,Valid
11/04/2019 06:00,6,200.4,198,ug/m3,250,Very Unhealthy,Valid
11/04/2019 07:00,7,195.7,191,ug/m3,246,Very Unhealthy,Valid
11/04/2019 08:00,8,221.3,247,ug/m3,271,Very Unhealthy,Valid
11/04/2019 09:00,9,176.6,132,ug/m3,227,Very Unhealthy,Valid
11/04/2019 10:00,10,143.3,110,ug/m3,196,Unhealthy,Valid
11/04/2019 11:00,11,113.1,83,ug/m3,181,Unhealthy,Valid
11/04/2019 12:00,12,97.5,82,ug/m3,173,Unhealthy,Valid
11/04/2019 13:00,13,80.7,64,ug/m3,164,Unhealthy,Valid
11/04/2019 14:00,14,64.8,49,ug/m3,156,Unhealthy,Valid
11/04/2019 15:00,15,58.9,53,ug/m3,153,Unhealthy,Valid
11/04/2019 16:00,16,48.9,39,ug/m3,134,Unhealthy for Sensitive Groups,Valid
11/04/2019 17:00,17,48.4,48,ug/m3,133,Unhealthy for Sensitive Groups,Valid
11/04/2019 18:00,18,48.2,48,ug/m3,132,Unhealthy for Sensitive Groups,Valid
11/04/2019 19:00,19,52,56,ug/m3,142,Unhealthy for Sensitive Groups,Valid
11/04/2019 20:00,20,54,56,ug/m3,147,Unhealthy for Sensitive Groups,Valid
11/04/2019 21:00,21,52,50,ug/m3,142,Unhealthy for Sensitive Groups,Valid
11/04/2019 22:00,22,55.4,59,ug/m3,150,Unhealthy for Sensitive Groups,Valid
11/04/2019 23:00,23,51.2,47,ug/m3,140,Unhealthy for Sensitive Groups,Valid
12/04/2019 00:00,0,45.4,37,ug/m3,125,Unhealthy for Sensitive Groups,Valid
12/04/2019 01:00,1,49.4,55,ug/m3,135,Unhealthy for Sensitive Groups,Valid
12/04/2019 02:00,2,53.5,60,ug/m3,145,Unhealthy for Sensitive Groups,Valid
12/04/2019 03:00,3,48.3,40,ug/m3,133,Unhealthy for Sensitive Groups,Valid
12/04/2019 04:00,4,46.2,43,ug/m3,127,Unhealthy for Sensitive Groups,Valid
12/04/2019 05:00,5,52.5,62,ug/m3,143,Unhealthy for Sensitive Groups,Valid
12/04/2019 06:00,6,47.4,40,ug/m3,130,Unhealthy for Sensitive Groups,Valid
12/04/2019 07:00,7,44.8,41,ug/m3,124,Unhealthy for Sensitive Groups,Valid
12/04/2019 08:00,8,42,38,ug/m3,117,Unhealthy for Sensitive Groups,Valid
12/04/2019 09:00,9,57.4,74,ug/m3,152,Unhealthy,Valid
12/04/2019 10:00,10,56.2,55,ug/m3,151,Unhealthy,Valid
12/04/2019 11:00,11,55.6,55,ug/m3,151,Unhealthy,Valid
12/04/2019 12:00,12,72.3,89,ug/m3,160,Unhealthy,Valid
12/04/2019 13:00,13,113.6,155,ug/m3,181,Unhealthy,Valid
12/04/2019 14:00,14,116.8,120,ug/m3,183,Unhealthy,Valid
12/04/2019 15:00,15,88.9,61,ug/m3,168,Unhealthy,Valid
12/04/2019 16:00,16,61.4,34,ug/m3,154,Unhealthy,Valid
12/04/2019 17:00,17,52.2,43,ug/m3,142,Unhealthy for Sensitive Groups,Valid
12/04/2019 18:00,18,47.6,43,ug/m3,131,Unhealthy for Sensitive Groups,Valid
12/04/2019 19:00,19,55.3,63,ug/m3,150,Unhealthy for Sensitive Groups,Valid
12/04/2019 20:00,20,58.1,61,ug/m3,152,Unhealthy,Valid
12/04/2019 21:00,21,87,116,ug/m3,167,Unhealthy,Valid
12/04/2019 22:00,22,106.5,126,ug/m3,177,Unhealthy,Valid
12/04/2019 23:00,23,136.2,166,ug/m3,193,Unhealthy,Valid
13/04/2019 00:00,0,134.6,133,ug/m3,192,Unhealthy,Valid
13/04/2019 01:00,1,104.3,74,ug/m3,176,Unhealthy,Valid
13/04/2019 02:00,2,86.6,69,ug/m3,167,Unhealthy,Valid
13/04/2019 03:00,3,89.8,93,ug/m3,169,Unhealthy,Valid
13/04/2019 04:00,4,104.9,120,ug/m3,177,Unhealthy,Valid
13/04/2019 05:00,5,126.4,148,ug/m3,188,Unhealthy,Valid
13/04/2019 06:00,6,157.2,188,ug/m3,208,Very Unhealthy,Valid
13/04/2019 07:00,7,198.6,240,ug/m3,249,Very Unhealthy,Valid
13/04/2019 08:00,8,221.3,244,ug/m3,271,Very Unhealthy,Valid
13/04/2019 09:00,9,148.1,75,ug/m3,199,Unhealthy,Valid
13/04/2019 10:00,10,99.5,51,ug/m3,174,Unhealthy,Valid
13/04/2019 11:00,11,77.7,56,ug/m3,162,Unhealthy,Valid
13/04/2019 12:00,12,80.8,84,ug/m3,164,Unhealthy,Valid
13/04/2019 13:00,13,68.4,56,ug/m3,158,Unhealthy,Valid
13/04/2019 14:00,14,61.2,54,ug/m3,154,Unhealthy,Valid
13/04/2019 15:00,15,54.1,47,ug/m3,147,Unhealthy for Sensitive Groups,Valid
13/04/2019 16:00,16,57,60,ug/m3,152,Unhealthy,Valid
13/04/2019 17:00,17,63,69,ug/m3,155,Unhealthy,Valid
13/04/2019 18:00,18,46.9,31,ug/m3,129,Unhealthy for Sensitive Groups,Valid
13/04/2019 19:00,19,37.9,29,ug/m3,107,Unhealthy for Sensitive Groups,Valid
13/04/2019 20:00,20,37.4,37,ug/m3,106,Unhealthy for Sensitive Groups,Valid
13/04/2019 21:00,21,43.2,49,ug/m3,120,Unhealthy for Sensitive Groups,Valid
13/04/2019 22:00,22,50.1,57,ug/m3,137,Unhealthy for Sensitive Groups,Valid
13/04/2019 23:00,23,52.5,55,ug/m3,143,Unhealthy for Sensitive Groups,Valid
14/04/2019 00:00,0,72.7,93,ug/m3,160,Unhealthy,Valid
14/04/2019 01:00,1,82.3,92,ug/m3,165,Unhealthy,Valid
14/04/2019 02:00,2,78.6,75,ug/m3,163,Unhealthy,Valid
14/04/2019 03:00,3,74.8,71,ug/m3,161,Unhealthy,Valid
14/04/2019 04:00,4,77.4,80,ug/m3,162,Unhealthy,Valid
14/04/2019 05:00,5,99.7,122,ug/m3,174,Unhealthy,Valid
14/04/2019 06:00,6,163.8,228,ug/m3,214,Very Unhealthy,Valid
14/04/2019 07:00,7,215.4,267,ug/m3,265,Very Unhealthy,Valid
14/04/2019 08:00,8,194.2,173,ug/m3,244,Very Unhealthy,Valid
14/04/2019 09:00,9,142.1,90,ug/m3,196,Unhealthy,Valid
14/04/2019 10:00,10,94,46,ug/m3,171,Unhealthy,Valid
14/04/2019 11:00,11,64,34,ug/m3,155,Unhealthy,Valid
14/04/2019 12:00,12,45.5,27,ug/m3,126,Unhealthy for Sensitive Groups,Valid
14/04/2019 13:00,13,41.2,37,ug/m3,115,Unhealthy for Sensitive Groups,Valid
14/04/2019 14:00,14,39.1,37,ug/m3,110,Unhealthy for Sensitive Groups,Valid
14/04/2019 15:00,15,37.5,36,ug/m3,106,Unhealthy for Sensitive Groups,Valid
14/04/2019 16:00,16,37.7,38,ug/m3,106,Unhealthy for Sensitive Groups,Valid
14/04/2019 17:00,17,38.8,40,ug/m3,109,Unhealthy for Sensitive Groups,Valid
14/04/2019 18:00,18,39.4,40,ug/m3,111,Unhealthy for Sensitive Groups,Valid
14/04/2019 19:00,19,61.1,83,ug/m3,154,Unhealthy,Valid
14/04/2019 20:00,20,67,73,ug/m3,157,Unhealthy,Valid
14/04/2019 21:00,21,77.5,88,ug/m3,162,Unhealthy,Valid
14/04/2019 22:00,22,103.2,129,ug/m3,176,Unhealthy,Valid
14/04/2019 23:00,23,124.6,146,ug/m3,187,Unhealthy,Valid
15/04/2019 00:00,0,111.3,98,ug/m3,180,Unhealthy,Valid
15/04/2019 01:00,1,71.6,32,ug/m3,159,Unhealthy,Valid
15/04/2019 02:00,2,50.8,30,ug/m3,139,Unhealthy for Sensitive Groups,Valid
15/04/2019 03:00,3,39.4,28,ug/m3,111,Unhealthy for Sensitive Groups,Valid
15/04/2019 04:00,4,34.2,29,ug/m3,97,Moderate,Valid
15/04/2019 05:00,5,29.6,25,ug/m3,88,Moderate,Valid
15/04/2019 06:00,6,30.7,32,ug/m3,90,Moderate,Valid
15/04/2019 07:00,7,43.3,56,ug/m3,120,Unhealthy for Sensitive Groups,Valid
15/04/2019 08:00,8,48.1,53,ug/m3,132,Unhealthy for Sensitive Groups,Valid
15/04/2019 09:00,9,69.5,91,ug/m3,158,Unhealthy,Valid
