Date (LT),Hour,NowCast Conc.,Raw Conc.,Conc. Unit,AQI,AQI Category,QC Name
09/02/2021 18:00,18,63.7,63,ug/m3,155,Unhealthy,Valid
09/02/2021 19:00,19,81.3,99,ug/m3,164,Unhealthy,Valid
09/02/2021 20:00,20,104.1,127,ug/m3,176,Unhealthy,Valid
09/02/2021 21:00,21,130,156,ug/m3,189,Unhealthy,Valid
09/02/2021 22:00,22,142,154,ug/m3,196,Unhealthy,Valid
09/02/2021 23:00,23,145.5,149,ug/m3,197,Unhealthy,Valid
10/02/2021 00:00,0,142.7,140,ug/m3,196,Unhealthy,Valid
10/02/2021 01:00,1,145.3,148,ug/m3,197,Unhealthy,Valid
10/02/2021 02:00,2,150.2,155,ug/m3,200,Unhealthy,Valid
10/02/2021 03:00,3,152.6,155,ug/m3,203,Very Unhealthy,Valid
10/02/2021 04:00,4,182.3,212,ug/m3,233,Very Unhealthy,Valid
10/02/2021 05:00,5,218.1,254,ug/m3,268,Very Unhealthy,Valid
10/02/2021 06:00,6,225.1,232,ug/m3,275,Very Unhealthy,Valid
10/02/2021 07:00,7,218,211,ug/m3,268,Very Unhealthy,Valid
10/02/2021 08:00,8,219.1,222,ug/m3,269,Very Unhealthy,Valid
10/02/2021 09:00,9,208.7,196,ug/m3,259,Very Unhealthy,Valid
10/02/2021 10:00,10,190.9,169,ug/m3,241,Very Unhealthy,Valid
10/02/2021 11:00,11,160.2,130,ug/m3,211,Very Unhealthy,Valid
10/02/2021 12:00,12,140.1,121,ug/m3,195,Unhealthy,Valid
10/02/2021 13:00,13,129,118,ug/m3,189,Unhealthy,Valid
10/02/2021 14:00,14,122,115,ug/m3,185,Unhealthy,Valid
10/02/2021 15:00,15,116,110,ug/m3,182,Unhealthy,Valid
10/02/2021 16:00,16,102.9,90,ug/m3,175,Unhealthy,Valid
10/02/2021 17:00,17,98.4,94,ug/m3,173,Unhealthy,Valid
10/02/2021 18:00,18,106.7,115,ug/m3,177,Unhealthy,Valid
10/02/2021 19:00,19,123.8,141,ug/m3,186,Unhealthy,Valid
10/02/2021 20:00,20,156.9,190,ug/m3,207,Very Unhealthy,Valid
10/02/2021 21:00,21,181.4,206,ug/m3,232,Very Unhealthy,Valid
10/02/2021 22:00,22,205.2,229,ug/m3,255,Very Unhealthy,Valid
10/02/2021 23:00,23,213.6,222,ug/m3,264,Very Unhealthy,Valid
11/02/2021 00:00,0,220.3,227,ug/m3,270,Very Unhealthy,Valid
11/02/2021 01:00,1,247.6,275,ug/m3,297,Very Unhealthy,Valid
11/02/2021 02:00,2,259.8,272,ug/m3,310,Hazardous,Valid
11/02/2021 03:00,3,248.9,238,ug/m3,299,Very Unhealthy,Valid
11/02/2021 04:00,4,240.9,233,ug/m3,291,Very Unhealthy,Valid
11/02/2021 05:00,5,234,227,ug/m3,284,Very Unhealthy,Valid
11/02/2021 06:00,6,201.4,167,ug/m3,251,Very Unhealthy,Valid
11/02/2021 07:00,7,188.7,162,ug/m3,239,Very Unhealthy,Valid
11/02/2021 08:00,8,198.3,212,ug/m3,248,Very Unhealthy,Valid
11/02/2021 09:00,9,213,234,ug/m3,263,Very Unhealthy,Valid
11/02/2021 10:00,10,227.4,248,ug/m3,277,Very Unhealthy,Valid
11/02/2021 11:00,11,236.7,250,ug/m3,286,Very Unhealthy,Valid
11/02/2021 12:00,12,238.8,242,ug/m3,289,Very Unhealthy,Valid
11/02/2021 13:00,13,210,168,ug/m3,260,Very Unhealthy,Valid
11/02/2021 14:00,14,188.2,153,ug/m3,238,Very Unhealthy,Valid
11/02/2021 15:00,15,182.2,173,ug/m3,232,Very Unhealthy,Valid
11/02/2021 16:00,16,181.3,180,ug/m3,232,Very Unhealthy,Valid
11/02/2021 17:00,17,184.6,190,ug/m3,235,Very Unhealthy,Valid
11/02/2021 18:00,18,183.2,181,ug/m3,233,Very Unhealthy,Valid
11/02/2021 19:00,19,188.2,196,ug/m3,238,Very Unhealthy,Valid
11/02/2021 20:00,20,210.6,246,ug/m3,261,Very Unhealthy,Valid
11/02/2021 21:00,21,225.9,250,ug/m3,276,Very Unhealthy,Valid
11/02/2021 22:00,22,223.6,220,ug/m3,273,Very Unhealthy,Valid
11/02/2021 23:00,23,229.1,238,ug/m3,279,Very Unhealthy,Valid
12/02/2021 00:00,0,233.7,241,ug/m3,283,Very Unhealthy,Valid
12/02/2021 01:00,1,237,242,ug/m3,287,Very Unhealthy,Valid
12/02/2021 02:00,2,228.4,215,ug/m3,278,Very Unhealthy,Valid
12/02/2021 03:00,3,229.2,231,ug/m3,279,Very Unhealthy,Valid
12/02/2021 04:00,4,276,332,ug/m3,326,Hazardous,Valid
12/02/2021 05:00,5,286.9,300,ug/m3,337,Hazardous,Valid
12/02/2021 06:00,6,283.6,284,ug/m3,334,Hazardous,Valid
12/02/2021 07:00,7,351.8,420,ug/m3,402,Hazardous,Valid
12/02/2021 08:00,8,400.8,448,ug/m3,434,Hazardous,Valid
12/02/2021 09:00,9,359.9,319,ug/m3,407,Hazardous,Valid
12/02/2021 10:00,10,334.9,310,ug/m3,385,Hazardous,Valid
12/02/2021 11:00,11,257.9,181,ug/m3,308,Hazardous,Valid
12/02/2021 12:00,12,210.4,163,ug/m3,260,Very Unhealthy,Valid
12/02/2021 13:00,13,183.2,156,ug/m3,233,Very Unhealthy,Valid
12/02/2021 14:00,14,168.1,153,ug/m3,218,Very Unhealthy,Valid
12/02/2021 15:00,15,169.5,171,ug/m3,220,Very Unhealthy,Valid
12/02/2021 16:00,16,172.7,176,ug/m3,223,Very Unhealthy,Valid
12/02/2021 17:00,17,174.3,176,ug/m3,225,Very Unhealthy,Valid
12/02/2021 18:00,18,176.6,179,ug/m3,227,Very Unhealthy,Valid
12/02/2021 19:00,19,204.8,233,ug/m3,255,Very Unhealthy,Valid
12/02/2021 20:00,20,242.3,280,ug/m3,292,Very Unhealthy,Valid
12/02/2021 21:00,21,277.1,312,ug/m3,327,Hazardous,Valid
12/02/2021 22:00,22,296.5,316,ug/m3,347,Hazardous,Valid
12/02/2021 23:00,23,323.3,350,ug/m3,373,Hazardous,Valid
13/02/2021 00:00,0,323.6,324,ug/m3,373,Hazardous,Valid
13/02/2021 01:00,1,313.3,303,ug/m3,363,Hazardous,Valid
13/02/2021 02:00,2,326.7,340,ug/m3,377,Hazardous,Valid
13/02/2021 03:00,3,340.8,355,ug/m3,390,Hazardous,Valid
13/02/2021 04:00,4,330.4,320,ug/m3,380,Hazardous,Valid
13/02/2021 05:00,5,292.5,254,ug/m3,343,Hazardous,Valid
13/02/2021 06:00,6,287.9,259,ug/m3,338,Hazardous,Valid
13/02/2021 07:00,7,286.4,270,ug/m3,337,Hazardous,Valid
13/02/2021 08:00,8,281.4,269,ug/m3,332,Hazardous,Valid
13/02/2021 09:00,9,277.6,269,ug/m3,328,Hazardous,Valid
13/02/2021 10:00,10,262.1,237,ug/m3,312,Hazardous,Valid
13/02/2021 11:00,11,241.1,215,ug/m3,291,Very Unhealthy,Valid
13/02/2021 12:00,12,217.4,194,ug/m3,267,Very Unhealthy,Valid
13/02/2021 13:00,13,178,142,ug/m3,228,Very Unhealthy,Valid
13/02/2021 14:00,14,153.4,129,ug/m3,204,Very Unhealthy,Valid
13/02/2021 15:00,15,144.7,136,ug/m3,197,Unhealthy,Valid
13/02/2021 16:00,16,136.8,129,ug/m3,193,Unhealthy,Valid
13/02/2021 17:00,17,117.3,98,ug/m3,183,Unhealthy,Valid
13/02/2021 18:00,18,120.1,123,ug/m3,184,Unhealthy,Valid
13/02/2021 19:00,19,130.5,141,ug/m3,190,Unhealthy,Valid
13/02/2021 20:00,20,148.7,167,ug/m3,199,Unhealthy,Valid
13/02/2021 21:00,21,184.3,220,ug/m3,234,Very Unhealthy,Valid
13/02/2021 22:00,22,216.1,248,ug/m3,266,Very Unhealthy,Valid
13/02/2021 23:00,23,241.6,267,ug/m3,291,Very Unhealthy,Valid
14/02/2021 00:00,0,258.8,276,ug/m3,309,Hazardous,Valid
14/02/2021 01:00,1,325.9,393,ug/m3,376,Hazardous,Valid
14/02/2021 02:00,2,395.5,465,ug/m3,431,Hazardous,Valid
14/02/2021 03:00,3,396.7,398,ug/m3,432,Hazardous,Valid
14/02/2021 04:00,4,363.9,331,ug/m3,410,Hazardous,Valid
14/02/2021 05:00,5,337.4,311,ug/m3,387,Hazardous,Valid
14/02/2021 06:00,6,325.2,313,ug/m3,375,Hazardous,Valid
14/02/2021 07:00,7,370.6,416,ug/m3,414,Hazardous,Valid
14/02/2021 08:00,8,341.3,312,ug/m3,391,Hazardous,Valid
14/02/2021 09:00,9,315.5,285,ug/m3,365,Hazardous,Valid
14/02/2021 10:00,10,267.5,222,ug/m3,318,Hazardous,Valid
14/02/2021 11:00,11,211.2,155,ug/m3,261,Very Unhealthy,Valid
14/02/2021 12:00,12,181.6,152,ug/m3,232,Very Unhealthy,Valid
14/02/2021 13:00,13,166.7,152,ug/m3,217,Very Unhealthy,Valid
14/02/2021 14:00,14,144.8,123,ug/m3,197,Unhealthy,Valid
14/02/2021 15:00,15,130.8,117,ug/m3,190,Unhealthy,Valid
14/02/2021 16:00,16,113.4,96,ug/m3,181,Unhealthy,Valid
14/02/2021 17:00,17,98.1,83,ug/m3,173,Unhealthy,Valid
14/02/2021 18:00,18,103,108,ug/m3,176,Unhealthy,Valid
14/02/2021 19:00,19,138,173,ug/m3,194,Unhealthy,Valid
14/02/2021 20:00,20,183.9,230,ug/m3,234,Very Unhealthy,Valid
14/02/2021 21:00,21,224.9,266,ug/m3,275,Very Unhealthy,Valid
14/02/2021 22:00,22,292.5,360,ug/m3,343,Hazardous,Valid
14/02/2021 23:00,23,319.2,346,ug/m3,369,Hazardous,Valid
15/02/2021 00:00,0,387.1,455,ug/m3,425,Hazardous,Valid
15/02/2021 01:00,1,370.6,354,ug/m3,414,Hazardous,Valid
15/02/2021 02:00,2,369.3,368,ug/m3,413,Hazardous,Valid
15/02/2021 03:00,3,382.2,395,ug/m3,422,Hazardous,Valid
15/02/2021 04:00,4,498.6,615,ug/m3,499,Hazardous,Valid
15/02/2021 05:00,5,473.8,449,ug/m3,482,Hazardous,Valid
15/02/2021 06:00,6,406.9,340,ug/m3,438,Hazardous,Valid
15/02/2021 07:00,7,328.9,251,ug/m3,379,Hazardous,Valid
15/02/2021 08:00,8,346,363,ug/m3,396,Hazardous,Valid
15/02/2021 09:00,9,311,276,ug/m3,361,Hazardous,Valid
15/02/2021 10:00,10,246.9,183,ug/m3,297,Very Unhealthy,Valid
15/02/2021 11:00,11,192.9,139,ug/m3,243,Very Unhealthy,Valid
15/02/2021 12:00,12,173.4,154,ug/m3,224,Very Unhealthy,Valid
15/02/2021 13:00,13,141.1,109,ug/m3,195,Unhealthy,Valid
15/02/2021 14:00,14,129,117,ug/m3,189,Unhealthy,Valid
15/02/2021 15:00,15,139.5,150,ug/m3,194,Unhealthy,Valid
15/02/2021 16:00,16,152.6,166,ug/m3,203,Very Unhealthy,Valid
15/02/2021 17:00,17,154.3,156,ug/m3,205,Very Unhealthy,Valid
15/02/2021 18:00,18,166.6,179,ug/m3,217,Very Unhealthy,Valid
15/02/2021 19:00,19,188.3,210,ug/m3,238,Very Unhealthy,Valid
15/02/2021 20:00,20,258.6,329,ug/m3,309,Hazardous,Valid
15/02/2021 21:00,21,279.8,301,ug/m3,330,Hazardous,Valid
15/02/2021 22:00,22,290.4,301,ug/m3,341,Hazardous,Valid
15/02/2021 23:00,23,294.2,298,ug/m3,344,Hazardous,Valid
16/02/2021 00:00,0,271.6,249,ug/m3,322,Hazardous,Valid
16/02/2021 01:00,1,271.8,272,ug/m3,322,Hazardous,Valid
16/02/2021 02:00,2,288.9,306,ug/m3,339,Hazardous,Valid
16/02/2021 03:00,3,357.5,426,ug/m3,406,Hazardous,Valid
16/02/2021 04:00,4,353.7,350,ug/m3,403,Hazardous,Valid
16/02/2021 05:00,5,296.8,240,ug/m3,347,Hazardous,Valid
16/02/2021 06:00,6,290.9,285,ug/m3,341,Hazardous,Valid
16/02/2021 07:00,7,273.6,247,ug/m3,324,Hazardous,Valid
16/02/2021 08:00,8,275,277,ug/m3,325,Hazardous,Valid
16/02/2021 09:00,9,283.7,295,ug/m3,334,Hazardous,Valid
16/02/2021 10:00,10,268.5,249,ug/m3,319,Hazardous,Valid
16/02/2021 11:00,11,215.7,165,ug/m3,266,Very Unhealthy,Valid
16/02/2021 12:00,12,170.3,125,ug/m3,221,Very Unhealthy,Valid
16/02/2021 13:00,13,175.1,180,ug/m3,225,Very Unhealthy,Valid
16/02/2021 14:00,14,185,195,ug/m3,235,Very Unhealthy,Valid
16/02/2021 15:00,15,181,177,ug/m3,231,Very Unhealthy,Valid
16/02/2021 16:00,16,177.9,175,ug/m3,228,Very Unhealthy,Valid
16/02/2021 17:00,17,181.9,186,ug/m3,232,Very Unhealthy,Valid
16/02/2021 18:00,18,173.9,166,ug/m3,224,Very Unhealthy,Valid
16/02/2021 19:00,19,192.4,211,ug/m3,243,Very Unhealthy,Valid
16/02/2021 20:00,20,234.2,276,ug/m3,284,Very Unhealthy,Valid
16/02/2021 21:00,21,260.6,287,ug/m3,311,Hazardous,Valid
16/02/2021 22:00,22,312.3,364,ug/m3,362,Hazardous,Valid
16/02/2021 23:00,23,269.6,227,ug/m3,320,Hazardous,Valid
17/02/2021 00:00,0,266.8,264,ug/m3,317,Hazardous,Valid
17/02/2021 01:00,1,234.9,203,ug/m3,285,Very Unhealthy,Valid
17/02/2021 02:00,2,204.9,175,ug/m3,255,Very Unhealthy,Valid
17/02/2021 03:00,3,182.9,161,ug/m3,233,Very Unhealthy,Valid
17/02/2021 04:00,4,170.4,158,ug/m3,221,Very Unhealthy,Valid
17/02/2021 05:00,5,173.2,176,ug/m3,223,Very Unhealthy,Valid
17/02/2021 06:00,6,194.1,215,ug/m3,244,Very Unhealthy,Valid
17/02/2021 07:00,7,219.5,245,ug/m3,269,Very Unhealthy,Valid
17/02/2021 08:00,8,209.7,200,ug/m3,260,Very Unhealthy,Valid
17/02/2021 09:00,9,198.8,188,ug/m3,249,Very Unhealthy,Valid
17/02/2021 10:00,10,184.9,163,ug/m3,235,Very Unhealthy,Valid
17/02/2021 11:00,11,169.7,151,ug/m3,220,Very Unhealthy,Valid
17/02/2021 12:00,12,155.5,138,ug/m3,206,Very Unhealthy,Valid
17/02/2021 13:00,13,134.9,118,ug/m3,192,Unhealthy,Valid
17/02/2021 14:00,14,128.4,122,ug/m3,189,Unhealthy,Valid
17/02/2021 15:00,15,131.2,134,ug/m3,190,Unhealthy,Valid
17/02/2021 16:00,16,140.1,149,ug/m3,195,Unhealthy,Valid
17/02/2021 17:00,17,150.5,161,ug/m3,201,Very Unhealthy,Valid
17/02/2021 18:00,18,157.2,164,ug/m3,208,Very Unhealthy,Valid
17/02/2021 19:00,19,163.4,176,ug/m3,214,Very Unhealthy,Valid
17/02/2021 20:00,20,183.8,209,ug/m3,234,Very Unhealthy,Valid
17/02/2021 21:00,21,206,227,ug/m3,256,Very Unhealthy,Valid
17/02/2021 22:00,22,226.7,246,ug/m3,277,Very Unhealthy,Valid
17/02/2021 23:00,23,240.3,254,ug/m3,290,Very Unhealthy,Valid
18/02/2021 00:00,0,292.2,344,ug/m3,342,Hazardous,Valid
18/02/2021 01:00,1,310.6,329,ug/m3,361,Hazardous,Valid
18/02/2021 02:00,2,288.3,266,ug/m3,338,Hazardous,Valid
18/02/2021 03:00,3,279.6,271,ug/m3,330,Hazardous,Valid
18/02/2021 04:00,4,258.8,238,ug/m3,309,Hazardous,Valid
18/02/2021 05:00,5,240.4,222,ug/m3,290,Very Unhealthy,Valid
18/02/2021 06:00,6,228.8,216,ug/m3,279,Very Unhealthy,Valid
18/02/2021 07:00,7,246,263,ug/m3,296,Very Unhealthy,Valid
18/02/2021 08:00,8,270.2,310,ug/m3,321,Hazardous,Valid
18/02/2021 09:00,9,265.7,258,ug/m3,316,Hazardous,Valid
18/02/2021 10:00,10,232.5,190,ug/m3,282,Very Unhealthy,Valid
18/02/2021 11:00,11,208.6,183,ug/m3,259,Very Unhealthy,Valid
18/02/2021 12:00,12,166.9,128,ug/m3,217,Very Unhealthy,Valid
18/02/2021 13:00,13,125.4,84,ug/m3,187,Unhealthy,Valid
18/02/2021 14:00,14,114.2,103,ug/m3,181,Unhealthy,Valid
18/02/2021 15:00,15,96.5,79,ug/m3,172,Unhealthy,Valid
18/02/2021 16:00,16,105.2,114,ug/m3,177,Unhealthy,Valid
18/02/2021 17:00,17,97.6,90,ug/m3,173,Unhealthy,Valid
18/02/2021 18:00,18,97.2,97,ug/m3,173,Unhealthy,Valid
18/02/2021 19:00,19,105.6,114,ug/m3,177,Unhealthy,Valid
18/02/2021 20:00,20,159.3,213,ug/m3,210,Very Unhealthy,Valid
18/02/2021 21:00,21,222.1,285,ug/m3,272,Very Unhealthy,Valid
18/02/2021 22:00,22,233.5,245,ug/m3,283,Very Unhealthy,Valid
18/02/2021 23:00,23,243.3,253,ug/m3,293,Very Unhealthy,Valid
19/02/2021 00:00,0,235.1,227,ug/m3,285,Very Unhealthy,Valid
19/02/2021 01:00,1,226,217,ug/m3,276,Very Unhealthy,Valid
19/02/2021 02:00,2,202.5,179,ug/m3,253,Very Unhealthy,Valid
19/02/2021 03:00,3,180.2,158,ug/m3,230,Very Unhealthy,Valid
19/02/2021 04:00,4,162.1,144,ug/m3,212,Very Unhealthy,Valid
19/02/2021 05:00,5,153,144,ug/m3,203,Very Unhealthy,Valid
19/02/2021 06:00,6,150,147,ug/m3,200,Unhealthy,Valid
19/02/2021 07:00,7,148.6,147,ug/m3,199,Unhealthy,Valid
19/02/2021 08:00,8,152.2,156,ug/m3,203,Very Unhealthy,Valid
19/02/2021 09:00,9,144.7,136,ug/m3,197,Unhealthy,Valid
19/02/2021 10:00,10,136.1,128,ug/m3,193,Unhealthy,Valid
19/02/2021 11:00,11,128.2,119,ug/m3,189,Unhealthy,Valid
19/02/2021 12:00,12,130.3,132,ug/m3,190,Unhealthy,Valid
19/02/2021 13:00,13,128.5,121,ug/m3,189,Unhealthy,Valid
19/02/2021 14:00,14,114.8,96,ug/m3,182,Unhealthy,Valid
19/02/2021 15:00,15,113.1,110,ug/m3,181,Unhealthy,Valid
19/02/2021 16:00,16,112.6,112,ug/m3,180,Unhealthy,Valid
19/02/2021 17:00,17,107.7,100,ug/m3,178,Unhealthy,Valid
19/02/2021 18:00,18,112.8,121,ug/m3,181,Unhealthy,Valid
19/02/2021 19:00,19,140.9,175,ug/m3,195,Unhealthy,Valid
19/02/2021 20:00,20,168,192,ug/m3,218,Very Unhealthy,Valid
19/02/2021 21:00,21,189,210,ug/m3,239,Very Unhealthy,Valid
19/02/2021 22:00,22,198.5,208,ug/m3,249,Very Unhealthy,Valid
19/02/2021 23:00,23,229.2,260,ug/m3,279,Very Unhealthy,Valid
20/02/2021 00:00,0,220.1,211,ug/m3,270,Very Unhealthy,Valid
20/02/2021 01:00,1,207.5,195,ug/m3,257,Very Unhealthy,Valid
20/02/2021 02:00,2,207.6,-999,ug/m3,258,Very Unhealthy,Missing
20/02/2021 03:00,3,157.8,133,ug/m3,208,Very Unhealthy,Valid
20/02/2021 04:00,4,135,118,ug/m3,192,Unhealthy,Valid
20/02/2021 05:00,5,122.7,112,ug/m3,186,Unhealthy,Valid
20/02/2021 06:00,6,120.8,119,ug/m3,185,Unhealthy,Valid
20/02/2021 07:00,7,116.3,112,ug/m3,182,Unhealthy,Valid
20/02/2021 08:00,8,114.6,113,ug/m3,182,Unhealthy,Valid
20/02/2021 09:00,9,110.2,106,ug/m3,179,Unhealthy,Valid
20/02/2021 10:00,10,116.6,123,ug/m3,183,Unhealthy,Valid
20/02/2021 11:00,11,119.2,122,ug/m3,184,Unhealthy,Valid
20/02/2021 12:00,12,119.8,121,ug/m3,184,Unhealthy,Valid
20/02/2021 13:00,13,113.2,99,ug/m3,181,Unhealthy,Valid
20/02/2021 14:00,14,109.4,99,ug/m3,179,Unhealthy,Valid
20/02/2021 15:00,15,112.6,121,ug/m3,180,Unhealthy,Valid
20/02/2021 16:00,16,111.3,107,ug/m3,180,Unhealthy,Valid
20/02/2021 17:00,17,110.8,109,ug/m3,180,Unhealthy,Valid
20/02/2021 18:00,18,111.7,116,ug/m3,180,Unhealthy,Valid
20/02/2021 19:00,19,114.7,125,ug/m3,182,Unhealthy,Valid
20/02/2021 20:00,20,134.6,162,ug/m3,192,Unhealthy,Valid
20/02/2021 21:00,21,166.4,194,ug/m3,217,Very Unhealthy,Valid
20/02/2021 22:00,22,195.6,224,ug/m3,246,Very Unhealthy,Valid
20/02/2021 23:00,23,224.3,253,ug/m3,274,Very Unhealthy,Valid
21/02/2021 00:00,0,245.6,267,ug/m3,295,Very Unhealthy,Valid
21/02/2021 01:00,1,236.8,228,ug/m3,287,Very Unhealthy,Valid
21/02/2021 02:00,2,236.8,-999,ug/m3,287,Very Unhealthy,Missing
21/02/2021 03:00,3,209.6,196,ug/m3,260,Very Unhealthy,Valid
21/02/2021 04:00,4,200.7,194,ug/m3,251,Very Unhealthy,Valid
21/02/2021 05:00,5,186.4,174,ug/m3,237,Very Unhealthy,Valid
21/02/2021 06:00,6,173.8,162,ug/m3,224,Very Unhealthy,Valid
21/02/2021 07:00,7,169.2,157,ug/m3,220,Very Unhealthy,Valid
21/02/2021 08:00,8,171.2,174,ug/m3,222,Very Unhealthy,Valid
21/02/2021 09:00,9,167.3,162,ug/m3,218,Very Unhealthy,Valid
21/02/2021 10:00,10,158.2,148,ug/m3,209,Very Unhealthy,Valid
21/02/2021 11:00,11,140.4,124,ug/m3,195,Unhealthy,Valid
21/02/2021 12:00,12,117.1,94,ug/m3,183,Unhealthy,Valid
21/02/2021 13:00,13,98,79,ug/m3,173,Unhealthy,Valid
21/02/2021 14:00,14,81,64,ug/m3,164,Unhealthy,Valid
21/02/2021 15:00,15,70.4,60,ug/m3,159,Unhealthy,Valid
21/02/2021 16:00,16,68.7,67,ug/m3,158,Unhealthy,Valid
21/02/2021 17:00,17,66.3,64,ug/m3,157,Unhealthy,Valid
21/02/2021 18:00,18,72.1,78,ug/m3,160,Unhealthy,Valid
21/02/2021 19:00,19,89,106,ug/m3,168,Unhealthy,Valid
21/02/2021 20:00,20,127.5,166,ug/m3,188,Unhealthy,Valid
21/02/2021 21:00,21,154.2,181,ug/m3,205,Very Unhealthy,Valid
21/02/2021 22:00,22,156.6,159,ug/m3,207,Very Unhealthy,Valid
21/02/2021 23:00,23,163.3,170,ug/m3,214,Very Unhealthy,Valid
22/02/2021 00:00,0,162.6,162,ug/m3,213,Very Unhealthy,Valid
22/02/2021 01:00,1,181.8,201,ug/m3,232,Very Unhealthy,Valid
22/02/2021 02:00,2,181.8,-999,ug/m3,232,Very Unhealthy,Missing
22/02/2021 03:00,3,167.3,160,ug/m3,218,Very Unhealthy,Valid
22/02/2021 04:00,4,158,151,ug/m3,208,Very Unhealthy,Valid
22/02/2021 05:00,5,150.5,144,ug/m3,201,Very Unhealthy,Valid
22/02/2021 06:00,6,151.1,151,ug/m3,202,Very Unhealthy,Valid
22/02/2021 07:00,7,160,171,ug/m3,210,Very Unhealthy,Valid
22/02/2021 08:00,8,166.3,181,ug/m3,217,Very Unhealthy,Valid
22/02/2021 09:00,9,170,179,ug/m3,220,Very Unhealthy,Valid
22/02/2021 10:00,10,168.6,165,ug/m3,219,Very Unhealthy,Valid
22/02/2021 11:00,11,171.6,179,ug/m3,222,Very Unhealthy,Valid
22/02/2021 12:00,12,164.5,147,ug/m3,215,Very Unhealthy,Valid
22/02/2021 13:00,13,150.5,123,ug/m3,201,Very Unhealthy,Valid
22/02/2021 14:00,14,115.9,90,ug/m3,182,Unhealthy,Valid
22/02/2021 15:00,15,100.9,86,ug/m3,174,Unhealthy,Valid
22/02/2021 16:00,16,92.4,84,ug/m3,170,Unhealthy,Valid
22/02/2021 17:00,17,89.7,87,ug/m3,169,Unhealthy,Valid
22/02/2021 18:00,18,88.3,87,ug/m3,168,Unhealthy,Valid
22/02/2021 19:00,19,95.6,103,ug/m3,172,Unhealthy,Valid
22/02/2021 20:00,20,124.3,153,ug/m3,187,Unhealthy,Valid
22/02/2021 21:00,21,136.1,148,ug/m3,193,Unhealthy,Valid
22/02/2021 22:00,22,146.5,157,ug/m3,198,Unhealthy,Valid
22/02/2021 23:00,23,153.5,162,ug/m3,204,Very Unhealthy,Valid
23/02/2021 00:00,0,169.6,185,ug/m3,220,Very Unhealthy,Valid
23/02/2021 01:00,1,181.8,194,ug/m3,232,Very Unhealthy,Valid
23/02/2021 02:00,2,181.8,-999,ug/m3,232,Very Unhealthy,Missing
23/02/2021 03:00,3,171.9,167,ug/m3,222,Very Unhealthy,Valid
23/02/2021 04:00,4,165.1,160,ug/m3,215,Very Unhealthy,Valid
23/02/2021 05:00,5,151.2,139,ug/m3,202,Very Unhealthy,Valid
23/02/2021 06:00,6,150.1,148,ug/m3,200,Unhealthy,Valid
23/02/2021 07:00,7,158.1,165,ug/m3,209,Very Unhealthy,Valid
23/02/2021 08:00,8,161.1,168,ug/m3,212,Very Unhealthy,Valid
23/02/2021 09:00,9,162.9,167,ug/m3,213,Very Unhealthy,Valid
23/02/2021 10:00,10,157.6,145,ug/m3,208,Very Unhealthy,Valid
23/02/2021 11:00,11,137.9,113,ug/m3,194,Unhealthy,Valid
23/02/2021 12:00,12,130.8,121,ug/m3,190,Unhealthy,Valid
23/02/2021 13:00,13,119.3,101,ug/m3,184,Unhealthy,Valid
23/02/2021 14:00,14,120,121,ug/m3,184,Unhealthy,Valid
23/02/2021 15:00,15,105.1,90,ug/m3,177,Unhealthy,Valid
23/02/2021 16:00,16,98.5,91,ug/m3,173,Unhealthy,Valid
23/02/2021 17:00,17,96.8,95,ug/m3,172,Unhealthy,Valid
23/02/2021 18:00,18,101.5,107,ug/m3,175,Unhealthy,Valid
23/02/2021 19:00,19,112.9,126,ug/m3,181,Unhealthy,Valid
23/02/2021 20:00,20,164.9,216,ug/m3,215,Very Unhealthy,Valid
23/02/2021 21:00,21,217.9,271,ug/m3,268,Very Unhealthy,Valid
23/02/2021 22:00,22,236.4,255,ug/m3,286,Very Unhealthy,Valid
23/02/2021 23:00,23,262.7,289,ug/m3,313,Hazardous,Valid
24/02/2021 00:00,0,288.4,314,ug/m3,339,Hazardous,Valid
24/02/2021 01:00,1,308.2,328,ug/m3,358,Hazardous,Valid
24/02/2021 02:00,2,308.2,-999,ug/m3,358,Hazardous,Missing
24/02/2021 03:00,3,256.7,231,ug/m3,307,Hazardous,Valid
24/02/2021 04:00,4,274.6,288,ug/m3,325,Hazardous,Valid
24/02/2021 05:00,5,307.4,336,ug/m3,357,Hazardous,Valid
24/02/2021 06:00,6,303,299,ug/m3,353,Hazardous,Valid
24/02/2021 07:00,7,275.9,236,ug/m3,326,Hazardous,Valid
24/02/2021 08:00,8,283.2,294,ug/m3,333,Hazardous,Valid
24/02/2021 09:00,9,575.5,867,ug/m3,550,Hazardous,Valid
24/02/2021 10:00,10,537.2,499,ug/m3,524,Hazardous,Valid
24/02/2021 11:00,11,462.5,388,ug/m3,475,Hazardous,Valid
24/02/2021 12:00,12,347.7,233,ug/m3,397,Hazardous,Valid
24/02/2021 13:00,13,254.3,161,ug/m3,305,Hazardous,Valid
24/02/2021 14:00,14,175.6,97,ug/m3,226,Very Unhealthy,Valid
24/02/2021 15:00,15,139.3,103,ug/m3,194,Unhealthy,Valid
24/02/2021 16:00,16,134.1,129,ug/m3,192,Unhealthy,Valid
24/02/2021 17:00,17,126.5,119,ug/m3,188,Unhealthy,Valid
24/02/2021 18:00,18,121.2,116,ug/m3,185,Unhealthy,Valid
24/02/2021 19:00,19,160.1,199,ug/m3,211,Very Unhealthy,Valid
